"apcp_sf1_1","apcp_sf2_1","apcp_sf3_1","apcp_sf4_1","apcp_sf5_1","dlwrf_s1_1","dlwrf_s2_1","dlwrf_s3_1","dlwrf_s4_1","dlwrf_s5_1","dswrf_s1_1","dswrf_s2_1","dswrf_s3_1","dswrf_s4_1","dswrf_s5_1","pres_ms1_1","pres_ms2_1","pres_ms3_1","pres_ms4_1","pres_ms5_1","pwat_ea1_1","pwat_ea2_1","pwat_ea3_1","pwat_ea4_1","pwat_ea5_1","spfh_2m1_1","spfh_2m2_1","spfh_2m3_1","spfh_2m4_1","spfh_2m5_1","tcdc_ea1_1","tcdc_ea2_1","tcdc_ea3_1","tcdc_ea4_1","tcdc_ea5_1","tcolc_e1_1","tcolc_e2_1","tcolc_e3_1","tcolc_e4_1","tcolc_e5_1","tmax_2m1_1","tmax_2m2_1","tmax_2m3_1","tmax_2m4_1","tmax_2m5_1","tmin_2m1_1","tmin_2m2_1","tmin_2m3_1","tmin_2m4_1","tmin_2m5_1","tmp_2m_1_1","tmp_2m_2_1","tmp_2m_3_1","tmp_2m_4_1","tmp_2m_5_1","tmp_sfc1_1","tmp_sfc2_1","tmp_sfc3_1","tmp_sfc4_1","tmp_sfc5_1","ulwrf_s1_1","ulwrf_s2_1","ulwrf_s3_1","ulwrf_s4_1","ulwrf_s5_1","ulwrf_t1_1","ulwrf_t2_1","ulwrf_t3_1","ulwrf_t4_1","ulwrf_t5_1","uswrf_s1_1","uswrf_s2_1","uswrf_s3_1","uswrf_s4_1","uswrf_s5_1","salida"
"red","low","low",0,NA,"medium",265.693603515625,"medium","medium",322.4284695712,NA,50,NA,579.090909090909,NA,"medium","medium","medium","medium",101102.368607955,9.68662019209428,10.570556120439,NA,12.1155396374789,13.7989061528986,0.00405421378937635,0.00523936799304052,NA,NA,"low",0.0163636359978806,"low","low",0.104545455087315,0.100000000304796,"low",0.0143909089436585,"low","low","low","medium",282.206484707919,"medium",293.710343794389,"medium","medium","medium","medium",NA,"medium","medium",0,"medium","medium","medium",277.95346624201,282.543459805575,294.697803844105,"medium",286.512986616655,0,"blue","medium","medium","medium",245.141322742809,"medium",234.493594082919,"medium","low",NA,"low",55.4545454545455,"low","low",8996400
"red","low","low",0,NA,"medium",340.028345281428,"medium","medium",350.670030073686,NA,22.7272727272727,NA,572.727272727273,"blue","low","low","low","low",100250.8203125,21.6009181629528,21.8822635303844,"red",NA,20.1771619103172,0.00468352513218468,0.00569028221070766,NA,0.0083363808860833,"medium",0.19636363603852,"low","low",0.0700000004673546,0.043636363169009,"low",0.102736363695426,"low","low","low","medium",280.864812677557,"medium",297.950317382812,"high","medium","medium","medium",291.150115966797,"medium","medium",0,"medium","high","high",278.761266534979,282.58261940696,296.201030384411,"high",290.155209628018,0,"blue","medium","medium","medium",198.001457907937,"medium",204.131995461204,"medium","medium",0,"low",39.4545454545455,"low","low",2319000
"red","low","low",0,NA,"medium",275.913762872869,"medium","low",240.212554931641,0,19.0909090909091,NA,544.545454545455,"blue","medium","medium","high","high",102630.542613636,18.18603515625,15.666333545338,"red",8.12829594178633,7.45072382146662,0.0012782393340868,0.00104380829196254,NA,0.0010329819157381,"low",0.361818179488182,"low","low",0.0863636361265724,0.0281818178905682,"low",0.2326909086921,"low","low","low","low",263.403750332919,"low",267.882432417436,"low","low","low","low",265.101881547408,"low","low",0,"low","low","low",265.34990345348,NA,270.481800426136,"low",266.586142800071,0,"red","low","low","low",181.556206443093,"low",177.873331243342,"low","low",0,"low",50.3636363636364,"medium","medium",3679500
"red","low","low",0,NA,"low",251.2741726962,"low","low",226.449990012429,NA,30.9090909090909,NA,680.909090909091,"blue","medium","medium","medium","medium",102132.502840909,7.18610399419611,6.35619766061956,"red",NA,NA,0.00101987377803942,0.00101284966909919,NA,0.00154056775764647,"low",0.489090908657421,"low","low",0.000909090888771144,0.000909090888771144,"low",0.165872730653394,"low","low","low","low",265.72148548473,"low",275.585610129616,"low","low","low","low",NA,"low","low",0,"low","low","low",265.124220414595,267.727952436967,279.968397660689,"medium",268.549824107777,0,"red","low","low","low",165.162481134588,"low",179.012620405717,"high","medium",0,"low",NA,"medium","medium",13762800
"red","low","low",0,NA,"low",221.306918057528,"low","low",267.772122469815,0,60,NA,632.727272727273,"blue","medium","medium","medium","medium",101308.049005682,6.97555858438665,7.1697509505532,"red",NA,NA,0.00184882441747256,0.00188405895394019,NA,0.00316024573773823,"low",0,"low","low",0.0400000001219186,0.0318181821229783,"low",0.00824545463547111,"low","low","low","low",271.624567205256,"medium",281.647666237571,"medium","low","medium","medium",NA,"medium","low",0,"medium","medium","medium",265.833684747869,273.369753750888,NA,"medium",276.374420166016,0,"red","low","medium","medium",233.969419999556,"medium",232.230671275746,"medium","medium",0,"low",76.4545454545455,"low","low",16037100
"red","low","low",0,NA,"medium",249.74735884233,"low","low",249.471538196911,0,62.7272727272727,NA,676.363636363636,"blue","medium","medium","medium","medium",102580.850142045,8.98263072967529,6.98334230076183,"red",7.14955828406594,7.10378113659945,0.00475224475799636,0.00332737915133211,NA,NA,"low",0.00636363622139801,"low","low",0.00363636355508458,0.000909090888771144,"low",NA,"low","low","low","medium",277.853385231712,"medium",281.740708784624,"medium","medium","medium","medium",280.210465864702,"medium","medium",0,"medium","medium","medium",275.877410888672,278.142203591087,285.007598876953,"medium",277.566436767578,0,"blue","medium","medium","medium",216.36201615767,"medium",245.601784446023,"high","high",0,"low",71.8181818181818,"low","medium",13115400
"red","low","low",0,NA,"low",205.373433893377,"low","low",234.742878306996,0,70,NA,710,NA,"high","high","high","high",103419.666903409,2.76126194000244,2.67688192020763,"red",2.70939876816489,2.7266122861342,0.00201818186112426,0.00207585255107419,NA,0.00187712495045906,"low",0,"low","low",0,0,"low",0.000590909096486443,"low","low","low","medium",272.950539328835,"medium",282.612690318714,"medium","medium","medium","medium",279.664955832741,"medium","medium",0,"medium","medium","medium",268.989560213956,NA,288.160988547585,"medium",275.812461159446,0,NA,"low","medium","medium",242.484928477894,"medium",251.854643388228,"high","high",0,"low",81.4545454545455,"medium","medium",17209800
"red","low","low",0,NA,"low",225.668834339489,"low","low",271.720866810192,0,63.6363636363636,NA,660,"blue","high","medium","medium","medium",102190.358664773,2.67881774902344,2.96143286878412,"red",5.12449901754206,7.33636366237294,0.001819700489498,0.00191484522921118,0.00207039705392989,0.00207024126906287,"low",0.0154545451091094,"low","low",0.0709090901708061,0.11181818050417,"low",NA,"low","low","low","medium",276.836220481179,"medium",287.023875843395,"medium","medium","medium","medium",284.34023215554,"medium","medium",NA,"medium","medium","medium",272.519303755327,277.478141091087,NA,"medium",281.739679509943,0,"blue","medium","medium","medium",243.619343150746,"medium",220.66047668457,"medium","medium",0,"low",NA,"low","low",14053200
"red","low","low",0,NA,"medium",252.203206842596,"medium","low",271.880015980114,0,69.0909090909091,NA,690,"blue","medium","medium","medium","high",102738.489346591,8.04600303823298,7.59297743710605,"red",8.03513500907204,8.07443735816262,0.00287847919389606,0.00287460264834491,NA,0.00325587203472175,"low",0.0363636357201771,"low","low",0.00181818177754229,0,"low",0.00388181821736825,"low","low","low","medium",281.01200727983,"medium",288.42783425071,"medium","medium","medium","medium",286.135778253729,"medium","medium",0,"medium","medium","medium",274.709444912997,281.889823219993,292.851140802557,"medium",282.234466552734,0,"blue","medium","medium","medium",186.842637495561,"medium",240.179161765359,"high","high",0,"low",64.8181818181818,"low","low",15838200
"red","low","low",0,NA,"medium",254.028250954368,"medium","medium",287.292927135121,0,70,NA,693.636363636364,"blue","high","medium","high","high",102430.918323864,8.29679809917103,7.98863514986905,"red",8.53522864255038,8.94698125665838,0.00471000005067749,0.00493220083246177,NA,0.00510488581759009,"low",0,"low","low",0,0,"low",0.000390909088309854,"low","low","low","medium",281.836017955433,"medium",290.643954190341,"medium","medium","medium","medium",288.352125688033,"medium","medium",0,"medium","medium","medium",275.918487548828,282.843136874112,294.053702614524,"medium",284.964530251243,0,"blue","medium","medium","medium",254.375794844194,"high",263.433038884943,"high","high",0,"low",65.4545454545455,"low","low",16809000
"red","low","low",0,NA,"medium",269.83700838956,"medium","medium",306.5537109375,0,70,NA,685.454545454545,"blue","medium","medium","medium","medium",101764.930397727,12.074781591242,11.9566861065951,"red",12.0739221572876,12.5558260137385,0.00616137289696119,0.00630650470371951,0.00673607694493099,NA,"low",0,"low","low",0.00727272711016915,0.0363636358895085,"low",0.00171818183563036,"low","low","low","medium",282.971196954901,"medium",292.557145552202,"medium","medium","medium","medium",289.96200838956,"medium","medium",0,"medium","medium","medium",279.548267711293,284.200023304332,295.140536221591,"medium",287.596133145419,0,"blue","medium","medium","medium",251.080326427113,"high",254.994927146218,"high","high",0,"low",NA,"low","low",15443700
"red","low","low",0.00363636355508458,NA,"medium",287.003354159268,"medium","medium",340.059800581499,0,70,NA,630.909090909091,"blue","medium","medium","medium","medium",100879.926846591,14.7376923127608,14.4595508575439,"red",24.4727273420854,NA,0.00631585429337892,0.005961941936138,0.0062481818551367,0.00751621746034785,"medium",0.0427272722802379,"low","low",0.0409090903333642,0.179090910337188,"low",NA,"low","low","low","medium",284.44868330522,"medium",291.197631835938,"medium","medium","medium","medium",289.470664284446,"medium","medium",0,"medium","medium","medium",282.97436246005,NA,293.764437588778,"medium",288.353820800781,0,"blue","medium","medium","medium",213.972814386541,"medium",249.050782637163,"medium","medium",0,"low",NA,"low","low",11495100
"red","low","low",1.73636363853108,NA,"high",369.815202192827,"high","high",356.243291681463,0,20.9090909090909,68.1818181818182,199.090909090909,NA,"low","low","medium","medium",100917.033380682,25.620286768133,27.5678456046365,"blue",NA,21.8424446799538,0.00933382854881612,0.00957454554736614,NA,0.00976272731680762,"medium",0.402727270668203,"low","medium",0.299999997189099,0.00454545444385572,"low",0.597027280113914,"medium","low","low","medium",288.076182972301,"medium",291.440379749645,"medium","high","high","high",290.292932683771,"medium","high",0,"medium","medium","medium",287.086281516335,288.238686301491,290.921395041726,"medium",288.744259920987,NA,"blue","medium","medium","medium",209.14352833141,"low",142.765412764116,"low","low",0,"low",10.0909090909091,"low","low",1317600
"red","low","low",0,NA,"medium",284.298786510121,"medium","medium",294.348305442116,0,76.3636363636364,NA,697.272727272727,"blue","medium","medium","medium","medium",101618.215909091,10.994870966131,9.49122459238226,"red",7.79330283945257,8.03266876394098,0.0079858888533305,0.00714727685871449,NA,0.00304090911099179,"low",0.00636363639072938,"low","low",0.0327272723344239,0.0299999998374419,"low",NA,"low","low","low","medium",286.20127175071,"medium",293.93647627397,"medium","high","high","high",292.293090820312,"medium","high",0,"medium","medium","medium",283.181951349432,287.109350031072,NA,"medium",286.560677268288,0,"blue","medium","medium","medium",265.781105735085,"high",261.146046031605,"medium","medium",0,"low",66.1818181818182,"low","low",16701600
"red","low","low",0,NA,"medium",264.047981955788,"medium","medium",322.951771129261,0,62.7272727272727,NA,503.636363636364,"blue","medium","medium","medium","medium",101428.599431818,8.89280041781339,9.4942403273149,NA,13.5645789233121,16.9727273420854,0.00379648518917913,0.00368454040620815,NA,0.00479818177832798,"low",0.0509090906178409,"low","low",0.566363640806892,0.73545454307036,"low",0.0994818186895414,"low","low","medium","medium",278.6452664462,"medium",286.993777188388,"medium","medium","medium","medium",284.358356822621,"medium","medium",0,"medium","medium","medium",277.479112104936,280.589563543146,NA,"medium",284.348843661222,0,"blue","medium","medium","medium",229.337463378906,"low",174.130182439631,"low","low",0,"low",50.0909090909091,"low","low",7233900
"blue","low","low",1.53272729976611,3.94909094680439,"high",319.888480446555,"medium","medium",332.153284246271,0,41.8181818181818,NA,533.636363636364,"blue","low","low","low","low",100177.711647727,20.9823358709162,19.0999776666815,"red",18.0853199525313,14.466592355208,0.00631457385183735,0.00613545461303808,NA,0.00777183147147298,"low",0.432727268473669,"low","low",0.111818182197484,0.0454545451158827,"low",0.16520908925767,"low","low","low","medium",281.398984042081,"medium",287.209303422408,"medium","medium","medium","medium",285.319815895774,"medium","medium",NA,"medium","medium","medium",280.805178555575,282.427637273615,290.304956609553,"medium",284.150185324929,0,"blue","medium","medium","medium",151.261617487127,"low",197.185760498047,"medium","medium",0,"low",44.3636363636364,"low","low",2943000
"red","low","low",0,NA,"low",212.349517822266,"low","low",226.41020341353,0,90,NA,740.909090909091,"green","medium","medium","medium","medium",102101.102982955,6.55630371787331,5.50700517134233,"red",4.94767089323564,4.60114106264981,0.0023301135409962,0.00210049306042492,0.00224358321760188,0.0023276605643332,"low",0.00181818177754229,"low","low",0,0,"low",0.000381818183417305,"low","low","low","medium",270.919114546342,"low",276.802837025036,"low","medium","medium","medium",274.880620783026,"low","medium",0,"low","low","low",270.000174782493,273.412819602273,NA,"medium",274.103693181818,0,"red","low","low","low",237.968016190962,"medium",235.766899802468,"medium","medium",0,"low",NA,"low","medium",15534300
"red","low","low",0,NA,"low",216.521625865589,"low","low",264.465190540661,NA,90,NA,740,"green","medium","medium","medium","medium",100917.145596591,4.49974606253884,5.40406912023371,"red",8.25513995777477,9.04190453616056,0.00191577472089028,0.00199300035918978,NA,0.00382559556006031,"low",0,"low","low",0,0,"low",0.000463636355231177,"low","low","low","low",274.098616166548,"medium",286.518662886186,"medium","medium","medium","medium",282.412936123935,"medium","medium",0,"medium","medium","medium",269.779898903587,275.891632080078,286.428541703658,"medium",281.676585804332,0,NA,"medium","medium","medium",232.960829301314,"medium",238.907578901811,"high","high",0,"low",73.1818181818182,"low","medium",18440400
"red","low","low",0,NA,"medium",245.904424493963,"low","low",240.030795010653,0,88.1818181818182,NA,740.909090909091,"green","medium","medium","medium","medium",102730.098721591,8.75384218042547,9.91858300295743,"red",9.1035832491788,8.95065567710183,0.00359458002177152,0.00278995842249556,NA,NA,"low",0,"low","low",0,0,"low",0.00439999999467876,"low","low","low","medium",278.82295365767,"medium",277.555797230114,"low","medium","medium","medium",276.240839177912,"medium","medium",NA,"medium","low","low",277.124106667259,275.855687921697,282.275113192472,"medium",274.943007035689,0,"blue","medium","low","low",253.331828724254,"high",246.62312039462,"medium","medium",0,"low",69.3636363636364,"low","medium",18520200
"red","low","low",0,NA,"low",214.747465653853,"low","low",234.22026200728,0,90,NA,750,"green","high","high","high","high",102853.858664773,8.19090903889049,8.30317653309215,"red",7.67749144814231,7.59522117267955,0.0012397929306396,0.0012005006428808,NA,0.00136363635432314,"low",0,"low","low",0,0,"low",0.0015727272468873,"low","low","low","low",268.779357910156,"low",276.466178200462,"low","low","medium","medium",273.137534401634,"low","low",0,"low","low","low",267.847473144531,272.431768243963,282.84579745206,"medium",273.708901145241,0,"red","low","low","low",230.307518698952,"medium",234.55595814098,"medium","medium",0,"low",72.9090909090909,"low","medium",18818100
"red","low","low",0,NA,"low",229.892039905895,"low","low",268.109266801314,0,91.8181818181818,NA,720,"blue","medium","medium","medium","medium",101956.890625,9.77581396969882,11.3795860463923,"red",13.9822188290683,14.1583932529796,0.00205789989029819,0.00196545456790111,NA,NA,"low",0,"low","low",0.00636363622139801,0.00727272711016915,"low",0.0456909095360474,"low","low","low","low",273.081182306463,"medium",281.647910378196,"medium","medium","medium","medium",NA,"medium","medium",0,"medium","medium","medium",268.971119273793,275.528678200462,284.914373224432,"medium",278.21909124201,0,"red","low","medium","medium",230.253356933594,"medium",222.860291914506,"medium","medium",0,"low",65.0909090909091,"low","low",5661900
"red","low","low",1.47727273810994,NA,"medium",333.637662020597,"medium","medium",348.052459716797,0,16.3636363636364,NA,184.545454545455,"red","medium","medium","medium","medium",101390.933238636,20.3949227766557,20.4409037503329,"blue",23.8640036149458,24.4379092129794,0.00485017341138287,0.00533974441615018,0.00592366910793565,0.00650835401293906,"low",0.149090910499746,"low","low",0.68363636190241,0.433636364611712,"low",0.244618181477893,"low","low","low","medium",279.049907337536,"medium",283.16279185902,"medium","medium","medium","medium",NA,"medium","medium",0,"medium","medium","medium",276.687042236328,279.170859596946,282.714574640447,"medium",281.482935125178,0,"blue","medium","low","medium",222.218812422319,"medium",185.800616177646,"low","low",0,"low",11.3636363636364,"low","low",1705800
"red","low","low",1.17636363208294,NA,"medium",318.012379039418,"medium","medium",312.870635986328,0,36.3636363636364,NA,314.545454545455,"red","medium","medium","medium","medium",102087.362215909,18.2454546148127,17.451601895419,"red",16.6180002039129,14.3432659669356,0.0049115362661806,0.0042699685912918,NA,0.00426364042372866,"low",0.347272725267844,"low","low",0.350909085436301,0.0518181818452748,"low",NA,"low","low","low","medium",277.731647838246,"medium",278.994495738636,"medium","medium","medium","medium",278.110925847834,"medium","medium",0,"medium","medium","medium",277.773520729759,277.728354714134,NA,"low",278.152709960938,0,NA,"medium","low","low",213.07588334517,"low",169.07953713157,"low","low",NA,"low",23.2727272727273,"low","low",1246800
